STATE,DISTRICT,Year,Murder,Infanticide,Rape,Foeticide,Kidnapping and Abduction,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,Literacy Rate- Total,Literacy Rate - Rural,Literacy Rate - Urban
ASSAM,UDALGURI,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,
ASSAM,TOTAL,2012,15,NA,156,0,68,0,0,122,0,0,31,392,,,
BIHAR,ARARIA,2012,7,NA,2,0,52,0,0,4,0,0,0,65,,,
BIHAR,ARWAL,2012,1,NA,2,0,15,0,0,0,0,0,0,18,,,
BIHAR,AURANGABAD,2012,3,NA,6,0,43,0,0,1,0,0,0,53,,,
BIHAR,BAGAHA,2012,0,NA,0,0,43,0,0,0,0,0,0,43,,,
BIHAR,BANKA,2012,0,NA,0,0,35,0,0,0,0,0,0,35,,,
BIHAR,BEGUSARAI,2012,6,NA,6,0,96,0,0,3,1,0,0,112,,,
BIHAR,BETTIAH,2012,2,NA,3,0,100,0,0,0,0,0,0,106,,,
BIHAR,BHABHUA,2012,0,NA,1,0,30,0,0,3,0,0,0,34,,,
BIHAR,BHAGALPUR,2012,3,NA,8,0,81,0,0,0,0,0,0,92,,,
BIHAR,BHOJPUR,2012,2,NA,0,0,52,0,0,0,0,0,0,54,,,
BIHAR,BUXAR,2012,1,NA,0,0,53,0,0,0,0,0,0,54,,,
BIHAR,DARBHANGA,2012,0,NA,2,0,95,0,0,0,0,0,0,97,,,
BIHAR,GAYA,2012,8,NA,19,0,87,0,0,0,0,0,0,114,,,
BIHAR,GOPALGANJ,2012,5,NA,3,0,45,0,0,0,0,0,0,53,,,
BIHAR,JAMALPUR RLY.,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,JAMUI,2012,11,NA,3,0,21,0,0,0,0,0,0,35,,,
BIHAR,JEHANABAD,2012,5,NA,2,0,33,0,0,0,0,0,0,40,,,
BIHAR,KATIHAR,2012,1,NA,14,0,82,0,0,0,0,0,0,97,,,
BIHAR,KATIHAR RLY.,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
BIHAR,KHAGARIA,2012,1,NA,2,0,28,0,0,0,0,0,0,31,,,
BIHAR,KISHANGANJ,2012,0,NA,0,0,28,0,0,0,0,1,1,30,,,
BIHAR,LAKHISARAI,2012,4,NA,2,0,22,0,0,0,0,0,0,28,,,
BIHAR,MADHEPURA,2012,0,NA,0,0,32,0,0,0,0,0,0,32,,,
BIHAR,MADHUBANI,2012,1,NA,0,0,118,0,0,0,0,0,0,119,,,
BIHAR,MOTIHARI,2012,2,NA,1,0,132,0,0,2,1,0,0,138,,,
BIHAR,MUNGER,2012,3,NA,2,0,35,0,0,0,0,0,0,40,,,
BIHAR,MUZAFFARPUR,2012,16,NA,6,0,103,0,0,0,6,15,0,146,,,
BIHAR,MUZAFFARPUR RLY.,2012,0,NA,2,0,0,0,0,0,0,0,0,2,,,
BIHAR,NALANDA,2012,1,NA,6,0,71,0,0,0,0,0,1,79,,,
BIHAR,NAUGACHIA,2012,4,NA,0,0,10,0,0,0,0,0,0,14,,,
BIHAR,NAWADAH,2012,5,NA,0,0,48,0,0,0,0,0,0,53,,,
BIHAR,PATNA,2012,5,NA,4,0,201,0,0,25,0,0,0,235,,,
BIHAR,PATNA RLY.,2012,0,NA,0,0,1,0,0,0,0,0,0,1,,,
BIHAR,PURNEA,2012,2,NA,8,0,81,0,0,0,0,0,0,92,,,
BIHAR,ROHTAS,2012,10,NA,5,0,68,0,0,0,0,0,0,83,,,
BIHAR,SAHARSA,2012,2,NA,0,1,52,0,0,1,0,0,0,56,,,
BIHAR,SAMASTIPUR,2012,0,NA,4,0,90,0,0,6,2,0,2,104,,,
BIHAR,SARAN,2012,1,NA,0,0,105,0,0,0,0,0,0,106,,,
BIHAR,SHEIKHPURA,2012,3,NA,2,0,15,0,0,0,0,0,0,20,,,
BIHAR,SHEOHAR,2012,2,NA,1,0,20,0,0,1,0,0,1,25,,,
BIHAR,SITAMARHI,2012,9,NA,8,0,88,0,0,0,0,0,0,105,,,
BIHAR,SIWAN,2012,0,NA,0,0,93,0,0,0,0,0,0,93,,,
BIHAR,SUPAUL,2012,0,NA,9,0,55,0,0,0,0,0,0,64,,,
BIHAR,VAISHALI,2012,3,NA,4,0,87,0,0,2,0,0,0,96,,,
BIHAR,TOTAL,2012,129,NA,137,1,2546,0,0,48,10,16,5,2894,,,
CHHATTISGARH,BALOD,2012,2,NA,12,1,4,1,0,0,0,0,34,54,,,
CHHATTISGARH,BALODA BAZAR,2012,4,NA,36,0,16,0,2,0,0,0,69,127,,,
CHHATTISGARH,BALRAMPUR,2012,0,NA,40,0,6,0,0,0,0,0,27,73,,,
CHHATTISGARH,BEMETARA,2012,0,NA,14,0,19,0,0,0,0,0,36,69,,,
CHHATTISGARH,BILASPUR,2012,3,NA,23,0,20,4,0,0,0,0,46,96,,,
CHHATTISGARH,BIZAPUR,2012,2,NA,2,0,3,0,0,0,0,0,0,7,,,
CHHATTISGARH,DANTEWARA,2012,3,NA,3,0,1,0,0,0,0,0,4,11,,,
CHHATTISGARH,DHAMTARI,2012,2,NA,13,1,1,0,1,0,0,0,20,38,,,
CHHATTISGARH,DURG,2012,5,NA,52,0,54,0,1,0,0,0,205,317,,,
CHHATTISGARH,GARIYABAND,2012,0,NA,13,0,1,0,0,0,0,0,12,26,,,
CHHATTISGARH,GRP RAIPUR,2012,0,NA,0,0,6,0,2,0,0,0,2,10,,,
CHHATTISGARH,JAGDALPUR,2012,4,NA,22,0,10,1,0,0,0,0,0,37,,,
CHHATTISGARH,JANJGIR,2012,3,NA,21,0,15,0,2,0,0,0,91,132,,,
CHHATTISGARH,JASHPUR,2012,0,NA,2,0,9,0,0,0,0,0,63,74,,,
CHHATTISGARH,KABIRDHAM,2012,2,NA,2,0,4,0,0,0,0,0,32,40,,,
CHHATTISGARH,KANKER,2012,2,NA,14,0,3,0,0,0,0,0,12,31,,,
CHHATTISGARH,KONDAGAON,2012,1,NA,7,0,7,0,0,0,0,0,15,30,,,
CHHATTISGARH,KORBA,2012,1,NA,2,0,0,0,0,0,0,0,23,26,,,
CHHATTISGARH,KORIYA,2012,0,NA,19,0,11,0,0,0,0,0,25,55,,,
CHHATTISGARH,MAHASAMUND,2012,3,NA,19,0,33,0,0,0,0,2,10,67,,,
CHHATTISGARH,MUNGELI,2012,0,NA,3,2,11,0,0,0,0,0,10,26,,,
CHHATTISGARH,NARAYANPUR,2012,1,NA,1,0,2,0,0,0,0,0,3,7,,,
CHHATTISGARH,RAIGARH,2012,11,NA,33,0,8,0,1,0,0,0,1,54,,,
CHHATTISGARH,RAIPUR,2012,6,NA,69,0,19,0,0,0,0,0,169,263,,,
CHHATTISGARH,RAJNANDGAON,2012,0,NA,19,1,0,4,0,0,0,0,48,72,,,
CHHATTISGARH,SARGUJA,2012,9,NA,47,0,13,0,0,0,0,0,19,88,,,
CHHATTISGARH,SUKMA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
CHHATTISGARH,SURAJPUR,2012,5,NA,31,0,0,0,0,13,0,0,2,51,,,
CHHATTISGARH,TOTAL,2012,69,NA,519,5,276,10,9,13,0,2,978,1881,,,
GOA,NORTH GOA,2012,1,NA,17,0,10,1,4,0,0,0,42,75,,,
GOA,SOUTH GOA,2012,2,NA,21,0,5,0,0,0,0,0,19,47,,,
GOA,TOTAL,2012,3,NA,38,0,15,1,4,0,0,0,61,122,,,
GUJARAT,AHMEDABAD COMMR.,2012,0,NA,25,0,182,0,15,1,0,0,0,223,,,
GUJARAT,AHMEDABAD RURAL,2012,0,NA,0,0,10,0,0,0,0,0,0,10,,,
GUJARAT,AHWA-DANG,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
GUJARAT,AMRELI,2012,1,NA,2,0,60,0,6,0,0,3,0,72,,,
GUJARAT,ANAND,2012,1,NA,5,0,38,0,2,0,0,0,0,46,,,
GUJARAT,BHARUCH,2012,2,NA,7,0,24,0,2,0,0,0,2,37,,,
GUJARAT,BHAVNAGAR,2012,3,NA,5,6,20,0,0,0,0,0,42,76,,,
GUJARAT,CID CRIME,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
GUJARAT,DAHOD,2012,1,NA,1,0,42,0,2,0,0,0,1,47,,,
GUJARAT,GANDHINAGAR,2012,4,NA,7,0,13,0,3,0,0,1,0,28,,,
GUJARAT,HIMATNAGAR,2012,3,NA,1,0,40,0,0,0,0,0,0,44,,,
GUJARAT,JAMNAGAR,2012,3,NA,7,0,7,0,2,0,0,3,0,22,,,
GUJARAT,JUNAGADH,2012,1,NA,2,0,43,0,9,0,0,2,8,65,,,
GUJARAT,KHEDA NORTH,2012,1,NA,10,0,47,0,1,0,0,0,0,59,,,
GUJARAT,KUTCH (EAST(G)),2012,1,NA,4,0,11,0,0,0,0,0,0,16,,,
GUJARAT,KUTCH (WEST-BHUJ),2012,2,NA,4,0,8,0,1,0,0,0,0,15,,,
GUJARAT,MEHSANA,2012,0,NA,1,0,0,0,1,0,0,1,34,37,,,
GUJARAT,NARMADA,2012,0,NA,1,0,0,0,0,0,0,0,0,1,,,
GUJARAT,NAVSARI,2012,3,NA,2,0,0,0,2,0,0,0,0,7,,,
GUJARAT,PALANPUR,2012,1,NA,2,0,4,0,0,0,0,0,15,22,,,
GUJARAT,PANCHMAHAL,2012,0,NA,0,0,8,0,0,0,0,0,10,18,,,
GUJARAT,PATAN,2012,0,NA,0,0,2,0,2,0,0,0,3,7,,,
GUJARAT,PORBANDAR,2012,1,NA,1,0,2,0,1,0,0,0,0,5,,,
GUJARAT,RAJKOT COMMR.,2012,1,NA,5,1,24,0,5,12,0,1,31,80,,,
GUJARAT,RAJKOT RURAL,2012,9,NA,10,0,50,0,2,0,0,1,2,74,,,
GUJARAT,SURAT COMMR.,2012,7,NA,8,0,17,0,10,6,0,0,0,48,,,
GUJARAT,SURAT RURAL,2012,0,NA,6,0,18,0,0,0,0,0,2,26,,,
GUJARAT,SURENDRANAGAR,2012,3,NA,10,0,27,1,3,0,0,0,1,45,,,
GUJARAT,TAPI,2012,0,NA,0,0,0,0,0,0,0,0,6,6,,,
GUJARAT,VADODARA COMMR.,2012,5,NA,8,0,52,0,1,0,0,0,5,71,,,
GUJARAT,VADODARA RURAL,2012,4,NA,10,0,64,0,3,0,0,2,1,84,,,
GUJARAT,VALSAD,2012,1,NA,6,0,20,0,0,0,0,0,0,27,,,
GUJARAT,W.RLY AHMEDABAD,2012,0,NA,0,0,0,0,1,0,0,0,0,1,,,
GUJARAT,W.RLY VADODARA,2012,2,NA,0,0,1,0,5,0,0,0,0,8,,,
GUJARAT,TOTAL,2012,60,NA,150,7,834,1,79,19,0,14,163,1327,,,
HARYANA,AMBALA RURAL,2012,0,NA,3,0,1,0,0,0,0,0,0,4,,,
HARYANA,AMBALA URBAN,2012,3,NA,8,7,42,0,0,0,0,1,0,61,,,
HARYANA,BHIWANI,2012,1,NA,10,0,23,0,0,0,0,0,41,75,,,
HARYANA,FARIDABAD,2012,7,NA,27,7,34,0,0,0,0,0,9,84,,,
HARYANA,FATEHABAD,2012,2,NA,10,3,28,0,0,0,0,0,8,51,,,
HARYANA,GRP,2012,0,NA,1,7,6,0,0,0,0,0,0,14,,,
HARYANA,GURGAON,2012,3,NA,26,0,33,0,4,0,0,0,0,66,,,
HARYANA,HISSAR,2012,5,NA,24,0,113,0,0,0,0,3,0,145,,,
HARYANA,JHAJJAR,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
HARYANA,JIND,2012,0,NA,22,0,29,0,0,0,0,0,4,55,,,
HARYANA,KAITHAL,2012,3,NA,7,4,11,1,0,0,0,3,6,35,,,
HARYANA,KARNAL,2012,6,NA,43,0,38,0,5,0,0,1,10,103,,,
HARYANA,KURUKSHETRA,2012,1,NA,5,0,4,0,0,0,0,1,9,20,,,
HARYANA,MAHENDRAGARH,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
HARYANA,MEWAT,2012,2,NA,18,0,11,0,0,0,0,0,0,31,,,
HARYANA,PALWAL,2012,0,NA,12,0,19,0,0,0,0,0,2,33,,,
HARYANA,PANCHKULA,2012,0,NA,2,0,1,0,0,0,0,1,0,4,,,
HARYANA,PANIPAT,2012,3,NA,19,0,67,1,6,0,0,0,0,96,,,
HARYANA,REWARI,2012,0,NA,10,0,15,0,0,0,0,0,6,31,,,
HARYANA,ROHTAK,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
HARYANA,SIRSA,2012,0,NA,10,0,25,0,0,0,0,1,5,41,,,
HARYANA,SONIPAT,2012,3,NA,4,0,0,1,0,0,0,0,6,14,,,
HARYANA,YAMUNANAGAR,2012,1,NA,15,0,35,0,0,0,0,0,1,52,,,
HARYANA,TOTAL,2012,40,NA,276,28,535,3,15,0,0,11,107,1015,,,
HIMACHAL PRADESH,BADDIPOLICEDIST,2012,0,NA,5,0,6,0,0,0,0,0,11,22,,,
HIMACHAL PRADESH,BILASPUR,2012,0,NA,8,0,4,0,0,0,0,0,2,14,,,
HIMACHAL PRADESH,CHAMBA,2012,1,NA,3,0,10,0,0,0,0,0,2,16,,,
HIMACHAL PRADESH,CID,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
HIMACHAL PRADESH,G.R.P.,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
HIMACHAL PRADESH,HAMIRPUR,2012,1,NA,3,0,3,0,0,0,0,0,3,10,,,
HIMACHAL PRADESH,KANGRA,2012,1,NA,14,0,28,0,1,0,0,0,10,54,,,
HIMACHAL PRADESH,KINNAUR,2012,0,NA,2,0,0,0,0,0,0,0,0,2,,,
HIMACHAL PRADESH,KULLU,2012,1,NA,14,0,3,0,0,0,0,0,5,23,,,
HIMACHAL PRADESH,LAHAUL-SPITI,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
HIMACHAL PRADESH,MANDI,2012,1,NA,11,0,13,0,1,0,0,0,11,37,,,
HIMACHAL PRADESH,SHIMLA,2012,3,NA,11,0,18,0,0,0,0,0,9,41,,,
HIMACHAL PRADESH,SIRMAUR,2012,0,NA,11,0,6,0,0,0,0,0,6,23,,,
HIMACHAL PRADESH,SOLAN,2012,0,NA,4,0,1,0,1,3,0,0,3,12,,,
HIMACHAL PRADESH,UNA,2012,1,NA,3,0,5,0,0,0,0,0,3,12,,,
HIMACHAL PRADESH,TOTAL,2012,9,NA,89,0,97,0,3,3,0,0,65,266,,,
JAMMU & KASHMIR,ANANTNAG,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,AWANTIPORA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,BANDIPORA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,BARAMULLA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,BUDGAM,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,CRIME JAMMU,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,CRIME SRINAGAR,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,DODA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,GANDERBAL,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,HANDWARA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,JAMMU,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,KARGIL,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,KATHUA,2012,0,NA,8,0,12,0,0,0,0,0,3,23,,,
JAMMU & KASHMIR,KISHTWAR,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,KULGAM,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,KUPWARA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,LEH,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,POONCH,2012,0,NA,1,0,0,0,1,0,0,0,0,2,,,
JAMMU & KASHMIR,PULWAMA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,RAILWAYS JAMMU,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,RAILWAYS KASHMIR,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,RAILWAYS KATRA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,RAJOURI,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,RAMBAN,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,REASI,2012,0,NA,1,0,9,0,0,0,0,0,0,10,,,
JAMMU & KASHMIR,SAMBA,2012,0,NA,1,0,1,0,0,0,0,0,0,2,,,
JAMMU & KASHMIR,SHOPIAN,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,SOPORE,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,SRINAGAR,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JAMMU & KASHMIR,UDHAMPUR,2012,0,NA,2,0,1,0,0,0,0,0,0,3,,,
JAMMU & KASHMIR,TOTAL,2012,0,NA,13,0,23,0,1,0,0,0,3,40,,,
JHARKHAND,BOKARO,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,
JHARKHAND,CHAIBASA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,CHATRA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,DEOGHAR,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,DHANBAD,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,DHANBAD RLY.,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,DUMKA,2012,1,NA,4,0,5,0,0,0,0,0,42,52,,,
JHARKHAND,GARHWA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,GIRIDIH,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,GODDA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,GUMLA,2012,0,NA,2,0,27,0,0,16,7,0,0,57,,,
JHARKHAND,HAZARIBAGH,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,JAMSHEDPUR,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,JAMSHEDPUR RLY.,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,JAMTARA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,KHUNTI,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,KODERMA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,LATEHAR,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,LOHARDAGGA,2012,0,NA,0,0,0,0,0,0,0,0,2,2,,,
JHARKHAND,PAKUR,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,PALAMU,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,RAMGARH,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,RANCHI,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,SAHEBGANJ,2012,0,NA,0,0,0,0,0,0,0,0,2,2,,,
JHARKHAND,SARAIKELA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,SIMDEGA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
JHARKHAND,TOTAL,2012,1,NA,6,0,32,0,0,16,7,0,46,113,,,
KARNATAKA,BAGALKOT,2012,2,NA,0,0,1,0,0,0,0,0,0,3,,,
KARNATAKA,BANGALORE COMMR.,2012,16,NA,38,2,370,0,17,44,0,2,62,551,,,
KARNATAKA,BANGALORE RURAL,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,BELGAUM,2012,16,NA,28,0,28,0,14,0,0,0,0,86,,,
KARNATAKA,BELLARY,2012,2,NA,0,0,0,0,0,0,0,2,2,6,,,
KARNATAKA,BIDAR,2012,2,NA,6,0,11,0,8,0,0,1,1,29,,,
KARNATAKA,BIJAPUR,2012,0,NA,0,0,0,0,0,0,0,3,0,3,,,
KARNATAKA,CBPURA,2012,0,NA,0,0,0,0,0,0,0,2,0,2,,,
KARNATAKA,CHAMARAJNAGAR,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,CHICKMAGALUR,2012,0,NA,0,0,1,0,0,1,0,0,2,4,,,
KARNATAKA,CHITRADURGA,2012,0,NA,13,0,0,0,0,0,0,1,0,14,,,
KARNATAKA,DAKSHIN KANNADA,2012,0,NA,5,1,5,0,1,0,0,0,5,17,,,
KARNATAKA,DAVANAGERE,2012,1,NA,4,0,2,0,0,0,0,1,6,14,,,
KARNATAKA,DHARWAD COMMR.,2012,3,NA,3,0,31,0,0,0,0,0,0,37,,,
KARNATAKA,DHARWAD RURAL,2012,1,NA,0,0,0,0,0,0,0,1,0,2,,,
KARNATAKA,GADAG,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,GULBARGA,2012,0,NA,0,0,0,0,0,0,0,1,0,1,,,
KARNATAKA,HASSAN,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,HAVERI,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,K.G.F.,2012,0,NA,1,0,0,0,0,0,0,0,1,2,,,
KARNATAKA,KODAGU,2012,2,NA,3,0,0,0,0,0,0,0,0,5,,,
KARNATAKA,KOLAR,2012,0,NA,0,0,4,0,0,0,0,0,1,5,,,
KARNATAKA,KOPPAL,2012,0,NA,0,0,0,0,0,0,0,1,0,1,,,
KARNATAKA,MANDYA,2012,3,NA,17,0,6,0,0,0,0,0,6,32,,,
KARNATAKA,MANGALORE CITY,2012,1,NA,6,0,0,0,0,0,0,0,1,8,,,
KARNATAKA,MYSORE COMMR.,2012,1,NA,7,0,5,0,0,0,0,0,0,13,,,
KARNATAKA,MYSORE RURAL,2012,2,NA,3,0,0,0,0,0,0,1,0,6,,,
KARNATAKA,RAICHUR,2012,0,NA,0,0,0,0,0,0,0,1,0,1,,,
KARNATAKA,RAILWAYS,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,RAMANAGAR,2012,1,NA,1,0,0,0,0,0,0,0,0,2,,,
KARNATAKA,SHIMOGA,2012,4,NA,7,0,7,0,0,0,0,1,0,19,,,
KARNATAKA,TUMKUR,2012,0,NA,0,0,0,0,1,0,0,1,7,9,,,
KARNATAKA,UDUPI,2012,0,NA,0,0,0,0,0,0,0,0,2,2,,,
KARNATAKA,UTTAR KANNADA,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
KARNATAKA,YADGIRI,2012,0,NA,0,0,0,0,0,0,0,1,0,1,,,
KARNATAKA,TOTAL,2012,57,NA,142,3,471,0,41,45,0,20,96,875,,,
KERALA,ALAPUZHA,2012,1,NA,17,0,9,0,0,0,0,0,67,94,,,
KERALA,ERNAKULAM COMMR.,2012,0,NA,15,0,4,0,0,0,0,0,24,43,,,
KERALA,ERNAKULAM RURAL,2012,2,NA,34,0,4,0,0,2,0,0,58,100,,,
KERALA,IDUKKI,2012,1,NA,26,0,6,0,0,0,0,1,10,44,,,
KERALA,KANNUR,2012,5,NA,14,0,12,0,0,0,0,0,28,59,,,
KERALA,KASARGOD,2012,2,NA,28,0,7,0,0,0,0,0,71,108,,,
KERALA,KOLLAM COMMR.,2012,0,NA,27,0,15,0,0,0,0,0,26,68,,,
KERALA,KOLLAM RURAL,2012,5,NA,29,0,10,2,0,0,0,0,23,69,,,
KERALA,KOTTAYAM,2012,0,NA,29,0,15,0,0,0,0,0,28,72,,,
KERALA,KOZHIKODE COMMR.,2012,0,NA,23,0,0,0,0,1,0,0,40,64,,,
KERALA,KOZHIKODE RURAL,2012,2,NA,12,0,1,0,0,0,0,0,21,36,,,
KERALA,MALAPPURAM,2012,3,NA,30,1,1,0,0,0,0,3,67,105,,,
KERALA,PALAKKAD,2012,3,NA,35,0,5,0,2,0,0,2,31,78,,,
KERALA,PATHANAMTHITTA,2012,2,NA,18,0,13,0,0,0,0,0,9,42,,,
KERALA,RAILWAYS,2012,0,NA,0,0,3,0,0,0,0,0,4,7,,,
KERALA,THRISSUR COMMR.,2012,1,NA,19,0,8,0,1,0,0,0,34,63,,,
KERALA,THRISSUR RURAL,2012,3,NA,15,0,4,0,0,2,0,0,52,76,,,
KERALA,TRIVANDRUM COMMR.,2012,2,NA,17,0,14,1,1,5,0,0,19,59,,,
KERALA,TRIVANDRUM RURAL,2012,2,NA,56,0,9,0,0,0,0,0,28,95,,,
KERALA,WAYANADU,2012,0,NA,11,0,7,0,0,0,0,0,24,42,,,
KERALA,TOTAL,2012,34,NA,455,1,147,3,4,10,0,6,664,1324,,,
MADHYA PRADESH,ALIRAJPUR,2012,1,NA,0,0,0,0,0,0,0,0,0,1,,,
MADHYA PRADESH,ANUPPUR,2012,3,NA,32,4,7,0,0,0,0,1,0,47,,,
MADHYA PRADESH,ASHOK NAGAR,2012,2,NA,35,0,3,0,6,0,0,0,53,99,,,
MADHYA PRADESH,BALAGHAT,2012,1,NA,48,1,7,0,1,0,0,0,76,134,,,
MADHYA PRADESH,BARWANI,2012,3,NA,23,0,5,0,0,0,0,0,25,56,,,
MADHYA PRADESH,BETUL,2012,3,NA,51,0,3,1,0,0,0,0,50,108,,,
MADHYA PRADESH,BHIND,2012,0,NA,1,0,0,0,0,0,0,0,4,5,,,
MADHYA PRADESH,BHOPAL,2012,7,NA,66,0,31,1,2,0,0,0,111,218,,,
MADHYA PRADESH,BHOPAL RLY.,2012,0,NA,2,0,1,0,4,0,0,0,3,10,,,
MADHYA PRADESH,BURHANPUR,2012,1,NA,9,0,0,0,0,0,0,0,0,10,,,
MADHYA PRADESH,CHHATARPUR,2012,2,NA,22,0,18,0,0,0,0,0,59,101,,,
MADHYA PRADESH,CHHINDWARA,2012,3,NA,60,0,8,0,0,0,0,0,231,302,,,
MADHYA PRADESH,DAMOH,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
MADHYA PRADESH,DATIYA,2012,3,NA,13,1,20,0,0,0,0,0,47,84,,,
MADHYA PRADESH,DEWAS,2012,3,NA,40,0,21,2,0,0,0,0,49,115,,,
MADHYA PRADESH,DHAR,2012,4,NA,40,15,32,3,0,0,0,0,0,94,,,
MADHYA PRADESH,DINDORI,2012,3,NA,18,0,6,0,0,0,0,0,28,55,,,
MADHYA PRADESH,GUNA,2012,3,NA,28,2,15,0,0,0,0,0,82,130,,,
MADHYA PRADESH,GWALIOR,2012,14,NA,50,1,60,0,25,0,2,0,161,313,,,
MADHYA PRADESH,HARDA,2012,0,NA,17,2,3,0,0,0,0,0,6,28,,,
MADHYA PRADESH,HOSHANGABAD,2012,4,NA,45,0,27,0,0,0,0,0,21,97,,,
MADHYA PRADESH,INDORE,2012,8,NA,112,2,38,0,13,0,0,0,207,380,,,
MADHYA PRADESH,INDORE RLY.,2012,0,NA,0,0,0,0,0,0,0,0,0,0,,,
